Order_ID,Customer_Age,Customer_Type,Restaurant_Type,Cuisine_Type,Delivery_Distance_KM,Delivery_Time_Min,Order_Value_USD,Item_Count,Weather_Condition,Traffic_Level,Customer_Rating,Complaint_Flag,Refund_Flag,Revenue_USD,Profit_USD,City,Month,Quarter,Demand_Score,Churn_Risk
ORD0127396,45,Returning,Fast Food,Italian,14.42,86,210.21,4,Sunny,Medium,2.3,0,0,82.72,138.89,Singapore,7,3,94.35,14.14
ORD0040601,52,New,Fast Food,Chinese,18.9,19,268.69,10,Stormy,Medium,3.4,0,0,135.29,-17.34,London,7,3,37.59,58.66
ORD0105071,20,Premium,Fast Food,Italian,9.69,75,204.69,4,Stormy,Low,2.4,0,0,308.93,18.31,Sydney,9,3,77.19,99.08
ORD0128040,64,Returning,Fast Food,Mexican,11.71,98,101.49,3,Sunny,Low,3.9,0,1,111.66,166.04,New York,4,2,52.78,28.02
ORD0117486,39,New,Fast Food,Indian,8.39,89,73.66,9,Sunny,High,2.7,0,0,328.13,66.98,New York,1,1,61.23,61.43
ORD0071715,36,New,Restaurant,Chinese,23.6,115,209.95,7,Stormy,High,4.0,0,0,446.93,36.62,Mumbai,10,4,30.01,42.56
ORD0124583,31,Returning,Cloud Kitchen,Chinese,17.13,119,18.34,12,Cloudy,Medium,1.8,0,0,278.98,91.09,Sydney,2,1,63.68,18.21
ORD0138541,21,Returning,Cafe,Indian,0.51,31,206.84,5,Sunny,High,3.3,0,0,99.04,147.72,Singapore,3,1,36.29,25.12
ORD0030163,43,Returning,Fast Food,Mexican,15.56,58,197.08,11,Sunny,Medium,5.0,0,0,397.91,60.49,Mumbai,5,2,2.88,77.71
ORD0072831,42,New,Cloud Kitchen,Indian,16.13,81,294.83,8,Cloudy,Medium,1.6,0,0,123.94,148.75,New York,8,3,65.85,65.71
ORD0015754,44,Returning,Fast Food,Mexican,0.73,40,199.02,4,Rainy,Low,2.9,0,0,315.97,194.69,New York,7,3,8.43,10.75
ORD0142672,54,Premium,Cafe,Chinese,6.12,16,179.39,2,Sunny,Medium,1.4,0,0,149.84,106.34,London,12,4,35.16,20.41
ORD0140866,70,Premium,Fast Food,Mexican,12.29,102,272.69,8,Stormy,Medium,1.6,0,0,181.44,-17.61,Sydney,7,3,90.07,95.48
ORD0086044,54,Returning,Fast Food,Chinese,13.62,98,72.56,11,Cloudy,Low,4.8,0,1,151.83,5.15,Mumbai,4,2,75.8,76.74
ORD0126613,67,Returning,Cloud Kitchen,Indian,10.06,30,57.63,2,Rainy,Medium,4.9,0,0,260.42,186.86,London,1,1,16.64,22.33
ORD0138329,60,Returning,Cloud Kitchen,Italian,21.94,78,109.81,14,Stormy,Medium,1.4,0,0,492.89,142.87,New York,4,2,67.37,15.25
ORD0131533,44,Returning,Restaurant,Mexican,9.24,14,220.34,9,Stormy,Low,4.4,0,0,411.69,182.14,Singapore,8,3,13.1,46.52
ORD0044898,47,New,Cloud Kitchen,Chinese,14.47,81,282.73,7,Stormy,High,3.1,0,0,462.49,100.17,Mumbai,6,2,34.92,75.53
ORD0114115,57,Returning,Fast Food,Mexican,13.11,88,265.7,6,Rainy,Low,1.6,0,0,208.37,114.51,Sydney,2,1,30.24,29.46
ORD0033141,26,New,Restaurant,Chinese,24.49,39,69.66,4,Sunny,Medium,4.6,0,0,331.06,24.03,Sydney,8,3,41.35,70.76
ORD0004852,47,New,Cloud Kitchen,Indian,15.72,30,271.42,7,Cloudy,High,2.2,0,0,376.01,149.96,New York,9,3,95.05,13.53
ORD0012076,29,New,Cafe,Italian,20.69,89,250.62,9,Cloudy,Low,3.0,0,0,404.0,21.99,Mumbai,5,2,10.82,86.36
ORD0038426,49,Returning,Fast Food,Indian,5.34,64,251.54,6,Rainy,Medium,4.3,0,0,454.82,80.51,Mumbai,5,2,80.13,20.57
ORD0148251,45,Returning,Cloud Kitchen,Indian,21.55,115,60.25,8,Rainy,Medium,1.9,0,0,108.76,12.22,Sydney,3,1,95.39,15.72
ORD0088627,48,Premium,Cloud Kitchen,Chinese,1.56,13,66.42,8,Stormy,Low,2.9,0,0,203.67,190.25,Mumbai,1,1,48.7,82.97
ORD0084158,60,New,Cloud Kitchen,Mexican,5.7,114,190.02,4,Rainy,Low,4.0,0,0,412.17,136.04,London,2,1,47.6,83.3
ORD0143215,64,Premium,Cloud Kitchen,Mexican,20.48,106,65.55,7,Sunny,Medium,4.8,0,0,54.03,86.06,New York,5,2,39.1,37.2
ORD0020303,33,Returning,Cafe,Chinese,10.06,119,211.62,5,Rainy,High,3.7,0,0,39.61,53.04,Sydney,6,2,75.95,41.24
ORD0055424,74,New,Cloud Kitchen,Italian,6.47,35,268.12,5,Sunny,High,1.8,0,1,163.64,171.06,New York,11,4,24.2,58.0
ORD0038052,39,Premium,Restaurant,Chinese,20.2,51,19.52,8,Sunny,High,1.5,0,0,382.58,108.19,Singapore,12,4,69.22,94.06
ORD0044158,44,New,Fast Food,Italian,5.73,91,215.67,4,Stormy,High,2.2,0,0,272.73,32.31,London,3,1,59.96,94.17
ORD0136276,49,New,Cafe,Indian,22.59,15,149.95,11,Cloudy,High,4.6,0,0,201.44,119.64,New York,9,3,68.21,76.59
ORD0115080,45,New,Restaurant,Mexican,8.58,57,90.49,2,Sunny,Low,2.9,0,0,493.56,-16.14,Mumbai,5,2,39.3,22.12
ORD0076684,37,Premium,Cloud Kitchen,Indian,12.78,52,106.8,7,Rainy,High,2.5,0,0,390.97,71.57,New York,9,3,57.49,77.28
ORD0130346,46,Premium,Cloud Kitchen,Chinese,8.14,16,231.89,2,Rainy,Medium,3.8,1,0,98.16,-8.54,Sydney,6,2,25.01,27.37
ORD0123881,36,New,Fast Food,Mexican,7.25,29,261.12,14,Stormy,Medium,1.7,0,0,330.51,79.4,Singapore,12,4,23.23,49.2
ORD0058835,26,Premium,Cafe,Chinese,11.28,38,82.74,10,Sunny,High,2.2,0,0,111.95,189.9,Mumbai,11,4,35.22,35.47
ORD0093743,46,Returning,Cloud Kitchen,Italian,16.7,33,167.7,14,Rainy,Medium,2.5,0,0,39.82,-2.99,New York,5,2,92.22,83.73
ORD0102099,57,New,Cafe,Mexican,3.32,52,88.95,3,Sunny,Low,4.6,0,0,279.29,11.7,Singapore,4,2,54.88,46.13
ORD0140845,43,New,Cloud Kitchen,Chinese,1.17,62,33.42,1,Stormy,Medium,2.7,0,0,475.31,4.89,Mumbai,5,2,4.11,92.46
ORD0107839,28,Returning,Restaurant,Italian,17.26,103,152.04,11,Cloudy,Medium,2.1,0,0,78.66,31.16,Mumbai,5,2,54.14,36.92
ORD0029827,66,Returning,Cloud Kitchen,Chinese,7.57,69,27.76,6,Rainy,Medium,4.8,0,0,245.43,181.79,Singapore,4,2,79.67,10.22
ORD0058247,58,Premium,Cafe,Chinese,17.3,25,256.32,8,Cloudy,Low,2.4,0,0,401.98,154.0,Mumbai,7,3,86.98,66.81
ORD0063585,21,New,Restaurant,Chinese,19.58,97,245.76,4,Rainy,High,3.1,0,0,35.52,76.65,New York,2,1,98.03,90.46
ORD0142740,73,Returning,Cafe,Indian,23.64,56,168.87,5,Stormy,Medium,3.4,0,0,381.74,195.66,London,8,3,79.87,69.14
ORD0105775,27,Returning,Cloud Kitchen,Indian,6.22,35,168.21,12,Rainy,Low,3.1,0,0,268.43,148.26,Sydney,5,2,83.87,9.52
ORD0106266,32,Premium,Restaurant,Mexican,24.91,43,85.83,12,Stormy,Low,4.4,0,0,300.56,101.09,London,9,3,11.6,41.98
ORD0108224,70,New,Cloud Kitchen,Italian,12.93,60,246.36,1,Sunny,Low,1.6,0,0,175.04,68.8,Sydney,12,4,30.31,46.03
ORD0005318,19,New,Cafe,Italian,6.41,51,293.53,6,Sunny,High,4.7,0,0,352.58,91.91,Singapore,7,3,37.37,38.27
ORD0095190,42,New,Fast Food,Mexican,9.93,113,29.22,14,Stormy,Medium,2.3,0,0,84.32,184.89,Mumbai,11,4,0.67,72.86
ORD0015767,63,Returning,Cloud Kitchen,Chinese,2.47,16,52.74,7,Cloudy,High,2.1,0,0,289.2,156.05,London,8,3,65.65,59.34
ORD0018126,47,Premium,Cloud Kitchen,Mexican,19.19,107,84.02,1,Rainy,High,1.5,0,0,159.39,115.92,New York,2,1,80.62,66.84
ORD0027900,64,New,Restaurant,Mexican,15.37,75,227.6,4,Sunny,Low,3.4,0,0,245.43,86.05,London,11,4,73.52,29.43
ORD0143393,33,Premium,Cloud Kitchen,Indian,2.08,64,50.62,9,Rainy,Low,3.9,1,0,342.28,21.29,Singapore,8,3,49.91,67.93
ORD0049641,36,Returning,Restaurant,Mexican,5.14,72,62.45,7,Rainy,Medium,2.0,0,0,419.21,106.69,Singapore,10,4,56.8,50.58
ORD0064104,72,New,Cafe,Indian,7.32,29,255.66,14,Rainy,Low,1.8,0,0,26.2,186.89,New York,3,1,23.8,57.56
ORD0125959,70,New,Restaurant,Chinese,13.0,73,32.91,12,Cloudy,High,2.7,0,0,41.42,124.3,New York,10,4,42.84,54.86
ORD0005016,66,Premium,Cafe,Italian,1.57,25,231.03,1,Cloudy,Low,3.6,1,0,366.49,123.28,Singapore,6,2,65.99,27.73
ORD0100374,51,Returning,Restaurant,Indian,0.98,50,7.31,3,Sunny,High,4.9,1,0,362.81,26.53,New York,7,3,61.34,30.63
ORD0063930,24,New,Fast Food,Mexican,24.45,98,179.79,1,Cloudy,Low,2.7,0,1,249.28,16.2,London,7,3,17.62,14.02
ORD0137642,60,New,Fast Food,Italian,13.41,104,106.52,7,Cloudy,Low,4.1,0,0,226.47,170.67,Singapore,12,4,64.35,36.15
ORD0105392,70,Premium,Restaurant,Indian,19.37,10,240.85,12,Cloudy,Low,3.2,0,0,213.13,89.32,New York,6,2,15.83,18.53
ORD0046371,65,New,Cafe,Italian,16.1,33,71.06,8,Cloudy,Medium,1.9,0,0,293.13,109.94,Singapore,10,4,68.21,44.63
ORD0021802,41,New,Cloud Kitchen,Indian,1.8,43,57.74,5,Sunny,Low,1.2,0,0,368.31,198.01,Singapore,6,2,62.59,63.42
ORD0082937,26,Returning,Fast Food,Indian,8.63,111,176.11,5,Sunny,High,4.5,1,0,70.02,161.8,Singapore,10,4,49.53,98.46
ORD0010768,36,New,Cloud Kitchen,Indian,9.22,117,164.13,2,Stormy,Low,2.0,0,0,249.23,161.98,Singapore,10,4,61.24,32.01
ORD0134877,48,Premium,Restaurant,Indian,13.02,16,105.52,10,Cloudy,High,4.3,0,1,456.92,176.78,Mumbai,8,3,83.62,5.43
ORD0009385,33,New,Cafe,Mexican,1.6,60,5.02,1,Sunny,Low,1.5,0,0,107.03,125.86,New York,7,3,99.31,62.99
ORD0139555,63,New,Fast Food,Chinese,17.48,97,159.96,4,Cloudy,Medium,1.1,0,0,479.11,40.68,Sydney,5,2,86.93,75.59
ORD0027445,38,Premium,Cafe,Chinese,24.61,112,33.0,12,Cloudy,High,1.7,0,0,130.45,106.28,New York,11,4,81.8,85.8
ORD0058736,69,Premium,Fast Food,Indian,10.05,102,71.69,1,Rainy,High,4.0,0,0,142.96,165.45,Singapore,11,4,9.98,15.98
ORD0013830,18,Returning,Cloud Kitchen,Mexican,23.62,91,138.54,13,Rainy,Medium,1.7,1,0,400.28,77.03,New York,3,1,65.38,67.4
ORD0049210,26,Returning,Fast Food,Mexican,9.86,118,239.16,5,Rainy,High,4.1,0,0,189.3,107.44,Sydney,6,2,60.73,4.4
ORD0040827,55,Returning,Cloud Kitchen,Indian,1.38,78,55.08,11,Sunny,Medium,1.2,0,0,177.98,164.65,Mumbai,11,4,35.81,18.43
ORD0094423,20,Returning,Fast Food,Italian,15.22,63,277.7,9,Cloudy,High,4.0,0,0,114.0,112.66,London,11,4,1.59,7.3
ORD0081496,70,Premium,Cloud Kitchen,Italian,10.86,94,290.73,13,Stormy,High,3.8,0,0,116.29,84.01,London,5,2,51.23,50.57
ORD0132392,74,Returning,Fast Food,Indian,15.91,47,11.89,9,Cloudy,High,4.8,0,0,80.6,198.22,New York,7,3,73.39,4.36
ORD0020981,59,Returning,Cafe,Mexican,23.83,76,196.37,7,Rainy,High,4.4,0,0,302.79,14.13,London,4,2,93.47,43.58
ORD0051952,41,Premium,Cafe,Italian,23.28,91,92.61,5,Sunny,Medium,2.9,0,0,299.67,170.8,London,1,1,35.47,79.49
ORD0091027,60,Returning,Restaurant,Italian,23.25,58,58.4,12,Sunny,High,4.5,0,0,324.49,189.78,London,10,4,67.49,63.77
ORD0139653,29,Returning,Cafe,Chinese,22.74,64,11.01,10,Rainy,High,3.9,0,0,66.48,135.5,London,7,3,90.53,65.22
ORD0096204,71,New,Fast Food,Chinese,7.9,112,45.57,4,Stormy,Medium,3.1,0,0,256.21,65.39,Singapore,10,4,97.9,73.25
ORD0045199,66,Premium,Restaurant,Indian,9.04,100,286.81,13,Stormy,Low,1.8,0,0,360.51,186.22,Mumbai,4,2,45.13,98.66
ORD0101304,50,Premium,Fast Food,Mexican,6.6,84,217.88,13,Cloudy,Low,4.1,0,0,349.41,18.69,New York,8,3,16.67,62.96
ORD0136932,32,Returning,Fast Food,Mexican,21.89,86,179.27,6,Stormy,Medium,1.5,0,0,166.59,124.8,Mumbai,3,1,73.39,22.12
ORD0029203,62,New,Restaurant,Mexican,13.14,65,260.52,5,Cloudy,High,3.9,0,1,483.6,27.54,New York,4,2,73.68,13.61
ORD0046257,72,Returning,Fast Food,Indian,13.03,31,265.97,14,Rainy,Medium,1.8,0,0,21.0,69.33,London,3,1,52.29,88.43
ORD0085511,65,Returning,Fast Food,Indian,9.29,93,241.37,10,Rainy,Low,1.3,0,0,11.64,99.11,Sydney,1,1,48.99,96.1
ORD0007093,27,Premium,Restaurant,Italian,9.95,112,281.85,14,Sunny,Low,2.0,0,0,401.9,-6.4,New York,5,2,64.94,92.37
ORD0142608,42,Premium,Cloud Kitchen,Chinese,5.86,31,217.42,9,Rainy,High,2.8,0,0,153.3,1.41,London,9,3,55.05,64.13
ORD0102053,41,New,Fast Food,Italian,9.3,57,131.26,12,Cloudy,Low,4.6,0,0,473.1,30.59,Sydney,4,2,37.43,82.94
ORD0074065,23,New,Restaurant,Chinese,21.15,106,236.94,5,Stormy,Medium,2.2,0,0,489.45,59.57,New York,3,1,26.52,39.18
ORD0021942,51,New,Cloud Kitchen,Chinese,11.68,118,228.41,14,Sunny,High,1.0,0,0,404.91,137.85,Mumbai,9,3,7.88,70.15
ORD0026817,45,Premium,Cloud Kitchen,Mexican,24.41,73,70.6,14,Rainy,Medium,4.3,0,0,158.05,-1.28,Mumbai,5,2,23.61,82.08
ORD0069763,66,Returning,Fast Food,Mexican,13.89,22,38.98,13,Cloudy,Medium,1.5,0,0,475.64,98.85,Mumbai,5,2,70.15,58.89
ORD0107904,72,Returning,Fast Food,Indian,2.07,27,125.95,4,Sunny,Medium,3.0,0,0,94.35,92.54,Mumbai,9,3,46.48,57.23
ORD0132061,33,New,Fast Food,Mexican,20.28,10,63.32,3,Rainy,High,2.2,0,0,391.15,178.5,Singapore,4,2,64.94,42.68
ORD0052113,18,Premium,Fast Food,Italian,19.0,33,24.2,7,Stormy,High,3.3,0,0,139.5,181.15,Mumbai,6,2,66.78,62.1
ORD0101397,37,Returning,Fast Food,Mexican,15.2,100,5.23,11,Cloudy,Low,4.1,0,0,38.54,46.53,New York,9,3,47.05,72.57
ORD0005062,39,Premium,Fast Food,Indian,18.08,48,39.65,1,Rainy,Low,3.6,0,0,451.95,56.02,New York,8,3,46.02,89.78
ORD0088419,34,New,Cloud Kitchen,Indian,22.8,67,111.37,9,Stormy,High,3.4,0,0,172.83,115.01,Sydney,11,4,35.27,36.07
ORD0027423,56,New,Fast Food,Indian,17.57,83,243.01,2,Rainy,Low,1.8,0,0,99.7,38.05,London,11,4,33.61,37.98
ORD0109624,74,Returning,Restaurant,Italian,13.13,70,76.75,8,Sunny,Low,2.8,0,0,440.82,140.09,New York,7,3,7.26,99.96
ORD0141175,43,Returning,Cafe,Chinese,16.47,78,86.73,14,Stormy,Low,4.5,0,0,217.63,36.98,Singapore,3,1,79.83,82.73
ORD0096714,65,Premium,Fast Food,Mexican,24.14,32,187.33,6,Rainy,High,4.7,0,0,378.82,135.7,New York,12,4,14.48,33.16
ORD0038581,69,Returning,Restaurant,Indian,24.18,110,73.77,2,Stormy,Low,1.5,0,0,9.65,164.56,Sydney,12,4,6.29,67.64
ORD0069217,27,Returning,Fast Food,Italian,10.55,88,81.76,12,Sunny,Medium,2.8,0,0,249.9,178.1,New York,1,1,18.01,6.52
ORD0105692,45,Returning,Restaurant,Italian,6.33,77,209.19,5,Cloudy,Low,2.5,1,0,227.82,193.37,Mumbai,9,3,72.27,17.71
ORD0097501,57,Returning,Cafe,Italian,10.27,111,137.0,13,Sunny,High,1.7,0,0,127.47,83.5,New York,1,1,80.7,53.58
ORD0029858,37,New,Cafe,Indian,6.36,47,12.55,11,Sunny,High,2.3,0,0,251.9,196.68,Singapore,10,4,25.79,30.68
ORD0027894,65,Returning,Fast Food,Italian,2.46,106,244.93,4,Rainy,Low,3.9,0,0,346.92,46.52,Singapore,3,1,83.03,41.28
ORD0131369,50,New,Restaurant,Italian,3.14,97,89.21,6,Rainy,High,1.3,0,0,376.6,3.75,Sydney,1,1,87.68,77.18
ORD0003087,27,New,Restaurant,Italian,20.46,115,276.17,12,Rainy,High,2.9,0,0,264.24,194.73,Mumbai,9,3,17.62,11.65
ORD0092591,26,New,Cafe,Italian,3.89,37,10.01,10,Rainy,Medium,2.4,0,0,211.43,59.83,Mumbai,7,3,1.08,62.21
ORD0033708,29,Premium,Cafe,Chinese,16.93,66,52.03,2,Cloudy,Low,2.0,0,0,283.08,137.16,Mumbai,6,2,96.53,61.21
ORD0067754,50,New,Cloud Kitchen,Chinese,11.69,58,280.02,1,Cloudy,Medium,1.4,0,0,205.22,-5.69,New York,4,2,92.56,80.66
ORD0031755,31,New,Fast Food,Indian,12.43,110,147.32,6,Sunny,Low,2.2,0,0,315.97,44.72,Mumbai,5,2,54.29,42.97
ORD0088672,38,New,Cloud Kitchen,Chinese,1.7,32,223.71,11,Rainy,Medium,3.5,0,0,46.95,176.53,London,7,3,91.13,42.6
ORD0059442,24,Returning,Cafe,Chinese,1.04,112,6.21,5,Cloudy,Low,4.3,0,0,184.79,173.47,London,1,1,32.21,30.75
ORD0109355,22,New,Cloud Kitchen,Chinese,7.48,74,173.43,2,Stormy,High,1.5,0,0,179.93,14.21,Sydney,2,1,89.71,52.88
ORD0122176,70,Returning,Cafe,Indian,23.9,113,203.71,8,Stormy,Medium,5.0,1,0,215.5,170.17,Mumbai,1,1,10.74,16.61
ORD0058523,52,Returning,Cloud Kitchen,Mexican,9.89,57,274.27,11,Rainy,Low,3.9,0,0,319.49,66.11,Sydney,6,2,19.35,68.07
ORD0007413,70,New,Restaurant,Mexican,6.87,66,235.92,13,Rainy,Medium,1.7,0,0,469.71,163.79,Sydney,2,1,83.37,54.3
ORD0119453,55,Returning,Cloud Kitchen,Italian,3.96,79,106.51,13,Cloudy,Low,2.2,0,0,298.53,18.72,London,5,2,76.06,43.29
ORD0084120,37,Premium,Fast Food,Mexican,5.22,74,86.06,7,Cloudy,Low,4.0,0,0,450.95,175.52,London,9,3,51.59,59.57
ORD0061775,36,Returning,Cloud Kitchen,Mexican,1.2,58,21.47,3,Sunny,High,2.6,0,0,472.91,78.49,New York,12,4,89.74,78.88
ORD0114595,56,New,Fast Food,Indian,9.57,70,276.28,10,Cloudy,High,4.8,0,0,170.61,199.79,Sydney,9,3,14.56,13.97
ORD0038645,35,Premium,Cloud Kitchen,Mexican,24.09,79,279.66,7,Stormy,Low,2.1,0,0,141.96,154.09,New York,12,4,9.58,35.0
ORD0026779,23,Returning,Cafe,Mexican,13.13,32,8.34,3,Cloudy,Low,4.2,0,0,489.11,7.14,Sydney,3,1,36.71,45.25
ORD0075838,63,New,Restaurant,Italian,12.69,99,23.58,7,Cloudy,High,2.7,0,0,370.75,179.78,London,9,3,70.97,78.18
ORD0143321,45,Returning,Cafe,Indian,22.09,42,22.5,4,Rainy,Medium,4.3,0,0,263.24,56.02,Mumbai,8,3,70.86,16.17
ORD0015628,45,New,Cloud Kitchen,Chinese,24.11,59,140.96,4,Stormy,Medium,1.5,0,0,358.31,41.56,New York,1,1,94.36,98.25
ORD0109556,48,Premium,Fast Food,Mexican,6.99,10,64.69,12,Sunny,High,2.9,0,0,11.73,158.54,Mumbai,4,2,21.75,41.72
ORD0107782,60,Returning,Cloud Kitchen,Chinese,5.64,28,228.22,4,Stormy,High,1.8,0,0,283.15,78.03,Mumbai,8,3,49.55,49.94
ORD0136783,43,Returning,Restaurant,Chinese,23.72,10,198.09,6,Cloudy,Low,2.2,0,0,114.3,148.23,Singapore,11,4,46.8,52.55
ORD0060154,52,Premium,Cloud Kitchen,Mexican,10.6,96,239.75,5,Rainy,Medium,2.2,0,0,54.16,39.25,Mumbai,9,3,57.3,36.73
ORD0030903,60,New,Cloud Kitchen,Chinese,16.73,93,47.4,7,Stormy,Low,1.1,1,0,284.19,87.33,New York,4,2,49.46,44.02
ORD0074185,74,New,Restaurant,Italian,17.06,76,43.57,13,Rainy,High,4.2,0,0,369.4,129.12,Sydney,4,2,73.42,47.38
ORD0059975,45,New,Cloud Kitchen,Italian,21.35,93,122.4,13,Stormy,Medium,1.1,0,0,475.96,191.86,New York,3,1,69.66,74.36
ORD0112059,18,Returning,Cloud Kitchen,Italian,13.62,38,54.62,9,Stormy,Low,4.5,0,0,77.15,20.21,Mumbai,9,3,98.24,85.98
ORD0112454,47,Returning,Cafe,Italian,10.84,54,47.93,13,Rainy,Low,1.3,0,0,197.32,120.72,New York,2,1,15.18,91.18
ORD0017393,52,New,Cafe,Indian,5.3,77,6.19,11,Cloudy,Low,4.9,0,0,437.66,155.37,New York,5,2,83.43,44.12
ORD0090009,69,New,Restaurant,Indian,16.78,55,162.88,9,Rainy,High,4.8,0,0,215.6,30.04,New York,2,1,9.04,57.12
ORD0062157,24,Premium,Fast Food,Indian,10.14,57,264.31,3,Cloudy,Low,1.7,0,0,443.98,175.6,Singapore,12,4,73.04,17.52
ORD0098946,57,New,Fast Food,Italian,9.54,78,27.03,2,Cloudy,Medium,1.8,0,0,189.25,77.79,Sydney,5,2,85.95,13.31
ORD0020652,48,Returning,Cloud Kitchen,Indian,15.18,30,102.89,7,Rainy,Medium,3.8,0,0,280.41,127.51,Singapore,11,4,63.13,69.95
ORD0024070,61,Premium,Cafe,Indian,2.6,64,41.66,5,Sunny,Low,1.3,0,1,67.77,196.01,New York,9,3,82.39,46.88
ORD0142096,26,New,Restaurant,Mexican,9.25,114,140.78,10,Stormy,High,2.7,0,1,376.18,1.77,London,2,1,9.36,98.51
ORD0118104,33,Premium,Fast Food,Indian,5.09,106,142.96,5,Rainy,High,2.8,0,0,278.23,-5.26,Sydney,2,1,77.62,33.88
ORD0133558,39,New,Cafe,Italian,15.9,108,288.82,8,Stormy,Low,3.7,0,0,80.54,18.54,London,7,3,80.28,67.01
ORD0138456,51,New,Fast Food,Indian,6.37,112,260.21,8,Rainy,Medium,4.9,0,0,261.91,44.83,Mumbai,3,1,58.78,81.73
ORD0044456,44,Returning,Cloud Kitchen,Indian,16.61,22,195.83,12,Stormy,High,1.2,0,1,104.38,88.56,Sydney,11,4,47.04,39.86
ORD0142058,42,Returning,Fast Food,Chinese,17.82,68,65.08,9,Stormy,High,2.9,0,0,471.45,128.18,Mumbai,7,3,50.92,95.59
ORD0038286,69,Returning,Cloud Kitchen,Chinese,13.83,41,122.84,1,Rainy,High,4.2,0,0,243.2,198.28,Sydney,4,2,3.62,59.11
ORD0127598,55,Premium,Cloud Kitchen,Indian,3.07,78,15.78,2,Rainy,Medium,3.4,0,0,303.17,15.77,Mumbai,12,4,68.11,39.23
ORD0044163,55,Premium,Restaurant,Mexican,14.73,54,187.58,8,Sunny,Low,2.5,1,0,126.22,2.6,Singapore,1,1,46.16,84.7
ORD0145785,29,Returning,Cloud Kitchen,Indian,2.01,88,269.18,10,Cloudy,High,3.8,0,0,52.08,97.72,Sydney,3,1,80.91,53.95
ORD0101221,24,New,Fast Food,Chinese,11.75,37,157.47,3,Rainy,High,3.4,0,0,137.14,171.3,Mumbai,4,2,77.83,18.14
ORD0040490,25,New,Cloud Kitchen,Chinese,1.89,42,19.06,4,Stormy,Low,2.1,0,0,312.63,131.22,Mumbai,7,3,45.76,23.98
ORD0109680,72,Returning,Restaurant,Indian,14.33,83,235.21,7,Sunny,High,2.0,0,0,217.73,84.11,Mumbai,10,4,26.74,97.17
ORD0028046,27,Returning,Cafe,Mexican,22.73,75,53.16,14,Cloudy,Medium,3.3,0,0,85.4,122.36,Sydney,11,4,47.09,69.8
ORD0077207,34,Premium,Fast Food,Chinese,10.84,75,50.58,9,Rainy,Medium,4.9,0,0,357.48,17.91,Singapore,2,1,59.31,79.24
ORD0042558,33,New,Fast Food,Indian,9.18,86,40.09,12,Cloudy,Medium,3.2,0,0,364.88,188.98,New York,2,1,43.02,97.12
ORD0141295,43,Returning,Fast Food,Mexican,3.53,20,291.42,13,Cloudy,Low,2.6,0,0,323.71,44.97,New York,4,2,97.06,20.24
ORD0122826,47,Returning,Fast Food,Chinese,24.41,60,284.99,10,Stormy,Low,2.4,0,0,235.26,142.7,Mumbai,6,2,34.18,22.72
ORD0089035,35,Returning,Fast Food,Chinese,6.27,79,94.76,10,Rainy,High,1.8,1,0,428.4,116.15,Singapore,8,3,75.23,53.64
ORD0010554,18,Returning,Cafe,Chinese,21.41,104,36.0,1,Stormy,High,1.4,0,0,266.25,91.26,Sydney,4,2,98.37,42.82
ORD0144605,56,Returning,Fast Food,Mexican,20.62,108,233.28,12,Cloudy,High,3.7,0,0,218.1,87.84,Mumbai,11,4,85.57,7.55
ORD0074317,33,Premium,Cloud Kitchen,Indian,3.59,30,271.18,4,Sunny,High,2.5,0,1,97.16,187.68,Sydney,3,1,36.26,50.38
ORD0064211,51,Premium,Restaurant,Mexican,7.82,88,271.95,7,Stormy,Low,1.7,1,0,160.93,154.19,Singapore,12,4,80.56,20.92
ORD0136731,44,Returning,Cafe,Indian,20.64,91,257.98,12,Sunny,Medium,3.1,0,0,431.22,174.89,Mumbai,9,3,61.56,47.95
ORD0087385,42,Premium,Cafe,Mexican,10.14,45,229.97,11,Cloudy,Medium,3.6,0,0,354.46,35.86,London,1,1,33.07,85.36
ORD0148185,30,New,Restaurant,Chinese,15.37,53,237.03,1,Stormy,Low,2.0,0,0,74.37,96.62,Sydney,6,2,6.75,97.58
ORD0129466,63,Premium,Cafe,Indian,17.78,59,47.01,7,Cloudy,High,2.2,0,0,355.53,9.69,Singapore,10,4,17.84,97.3
ORD0098338,19,Returning,Fast Food,Chinese,11.53,36,58.54,2,Sunny,Medium,1.5,0,0,315.74,30.75,Singapore,8,3,92.2,80.66
ORD0031174,54,New,Cloud Kitchen,Indian,5.94,20,109.89,5,Stormy,Low,2.0,0,0,484.67,-11.59,Singapore,5,2,26.53,23.64
ORD0049155,33,New,Fast Food,Chinese,7.26,106,138.98,4,Sunny,Medium,3.7,1,0,198.71,159.51,Singapore,2,1,14.02,77.86
ORD0005958,59,Returning,Cloud Kitchen,Chinese,22.5,26,181.04,1,Cloudy,Medium,1.4,0,0,471.18,-12.86,Singapore,10,4,0.2,44.22
ORD0064185,52,Returning,Cloud Kitchen,Indian,4.09,105,92.24,1,Stormy,High,2.5,0,0,192.0,36.15,Singapore,12,4,37.76,9.46
ORD0034111,48,Premium,Restaurant,Mexican,0.6,12,298.83,4,Sunny,Low,3.5,0,0,440.74,139.02,New York,6,2,37.17,36.46
ORD0081115,63,New,Fast Food,Italian,17.56,84,24.52,14,Cloudy,Low,3.1,0,0,489.68,141.48,New York,5,2,90.83,59.65
